payment_id,merchant_id,customer_id,created_at,payment_method,gateway,amount_inr,status
pay_101030,m_1002,cust_1032,2026-05-25 20:00:00,UPI,Axis Wallet,1419.64,Success
pay_104829,m_1001,cust_1033,2026-05-25 22:00:00,NetBanking,ICICI UPI,3967.78,Failed
pay_100281,m_1000,cust_1034,2026-05-26 00:00:00,NetBanking,Razorpay,1656.9,Failed
pay_102957,m_1003,cust_1035,2026-05-26 02:00:00,Card,Axis Wallet,1881.16,Success
pay_102415,m_1000,cust_1036,2026-05-26 02:00:00,Wallet,Razorpay,1621.05,Failed
pay_104607,m_1003,cust_1037,2026-05-26 03:00:00,Card,Axis Wallet,2924.5,Failed
pay_104354,m_1001,cust_1038,2026-05-26 15:00:00,Wallet,Axis Wallet,2390.17,Failed
pay_102843,m_1003,cust_1039,2026-05-26 16:00:00,UPI,HDFC Gateway,4873.83,Success
pay_101516,m_1003,cust_1040,2026-05-26 18:00:00,Wallet,HDFC Gateway,1472.7,Failed
pay_101145,m_1001,cust_1041,2026-05-26 18:00:00,Card,Razorpay,3861.28,Success
pay_104427,m_1003,cust_1042,2026-05-26 19:00:00,UPI,HDFC Gateway,4835.83,Failed
pay_100275,m_1004,cust_1043,2026-05-26 19:00:00,UPI,ICICI UPI,3682.38,Success
pay_104894,m_1003,cust_1044,2026-05-26 20:00:00,Card,SBI Card Gateway,6312.69,Success
pay_103854,m_1001,cust_1045,2026-05-26 20:00:00,UPI,ICICI UPI,759.63,Failed
pay_101931,m_1002,cust_1046,2026-05-26 20:00:00,Card,Razorpay,4733.76,Failed
pay_102685,m_1000,cust_1047,2026-05-26 21:00:00,Card,Razorpay,7047.18,Success
pay_101807,m_1004,cust_1048,2026-05-26 22:00:00,Card,Razorpay,1623.59,Failed
pay_103655,m_1000,cust_1049,2026-05-26 22:00:00,UPI,HDFC Gateway,3917.76,Failed
pay_104889,m_1001,cust_1050,2026-05-26 23:00:00,Card,Razorpay,3380.93,Success
pay_103071,m_1001,cust_1051,2026-05-27 00:00:00,UPI,Axis Wallet,3368.67,Failed
pay_103922,m_1001,cust_1052,2026-05-27 01:00:00,Card,Axis Wallet,17350.96,Failed
pay_100643,m_1002,cust_1053,2026-05-27 01:00:00,Wallet,Razorpay,2239.41,Failed
pay_102177,m_1002,cust_1054,2026-05-27 02:00:00,NetBanking,SBI Card Gateway,6894.84,Success
pay_101507,m_1004,cust_1055,2026-05-27 05:00:00,UPI,Razorpay,1525.79,Success
pay_103426,m_1002,cust_1056,2026-05-27 05:00:00,Wallet,Axis Wallet,3007.74,Failed
pay_104111,m_1000,cust_1057,2026-05-27 06:00:00,Card,Razorpay,7929.55,Failed
pay_101100,m_1004,cust_1058,2026-05-27 06:00:00,NetBanking,SBI Card Gateway,4310.12,Failed
pay_103261,m_1000,cust_1059,2026-05-27 07:00:00,UPI,ICICI UPI,2899.04,Failed
pay_100767,m_1003,cust_1060,2026-05-27 08:00:00,Card,ICICI UPI,9051.09,Success
pay_104280,m_1004,cust_1061,2026-05-27 10:00:00,Card,Razorpay,1372.56,Failed
pay_101798,m_1004,cust_1062,2026-05-27 10:00:00,UPI,Razorpay,852.94,Success
pay_102768,m_1000,cust_1063,2026-05-27 11:00:00,Card,Razorpay,7657.53,Failed
pay_103055,m_1004,cust_1064,2026-05-27 12:00:00,UPI,Razorpay,4513.85,Failed
pay_101794,m_1003,cust_1065,2026-05-27 13:00:00,Card,SBI Card Gateway,1091.52,Failed
pay_100784,m_1002,cust_1066,2026-05-27 13:00:00,Wallet,Razorpay,7387.88,Failed
pay_100621,m_1000,cust_1067,2026-05-27 14:00:00,Card,Razorpay,2939.15,Success
pay_102959,m_1003,cust_1068,2026-05-27 14:00:00,NetBanking,HDFC Gateway,20499.77,Failed
pay_104725,m_1000,cust_1069,2026-05-27 15:00:00,Card,HDFC Gateway,3931.59,Failed
pay_104452,m_1000,cust_1070,2026-05-27 15:00:00,UPI,SBI Card Gateway,929.12,Success
pay_103970,m_1004,cust_1071,2026-05-27 16:00:00,NetBanking,Razorpay,1206.41,Failed
pay_101201,m_1000,cust_1072,2026-05-27 16:00:00,UPI,HDFC Gateway,4213.71,Success
pay_103845,m_1002,cust_1073,2026-05-27 17:00:00,UPI,Razorpay,4406.55,Failed
pay_100972,m_1004,cust_1074,2026-05-27 17:00:00,Wallet,SBI Card Gateway,1426.07,Failed
pay_103137,m_1003,cust_1075,2026-05-27 17:00:00,UPI,Axis Wallet,736.22,Success
pay_102238,m_1004,cust_1076,2026-05-27 21:00:00,Wallet,Razorpay,7463.4,Failed
pay_101419,m_1004,cust_1077,2026-05-27 21:00:00,Wallet,Razorpay,5930.94,Failed
pay_102455,m_1001,cust_1078,2026-05-27 22:00:00,NetBanking,Axis Wallet,4679.94,Success
pay_100708,m_1000,cust_1079,2026-05-27 22:00:00,Card,Razorpay,6872.02,Failed
pay_103497,m_1003,cust_1080,2026-05-27 22:00:00,Card,SBI Card Gateway,3437.2,Failed
pay_100075,m_1004,cust_1081,2026-05-27 23:00:00,Card,HDFC Gateway,264.31,Failed
pay_102979,m_1001,cust_1082,2026-05-28 00:00:00,NetBanking,Razorpay,2312.4,Success
pay_101540,m_1004,cust_1083,2026-05-28 00:00:00,NetBanking,Axis Wallet,1987.57,Failed
pay_103989,m_1000,cust_1084,2026-05-28 01:00:00,UPI,Razorpay,2056.79,Success
pay_100518,m_1002,cust_1085,2026-05-28 01:00:00,Card,Razorpay,3750.08,Success
pay_103873,m_1001,cust_1086,2026-05-28 02:00:00,NetBanking,HDFC Gateway,5022.29,Success
pay_104115,m_1003,cust_1087,2026-05-28 03:00:00,UPI,Razorpay,867.28,Success
pay_102458,m_1004,cust_1088,2026-05-28 04:00:00,NetBanking,SBI Card Gateway,923.05,Failed
pay_103450,m_1004,cust_1089,2026-05-28 05:00:00,Card,Razorpay,10722.19,Failed
pay_102462,m_1000,cust_1090,2026-05-28 06:00:00,UPI,Axis Wallet,9953.9,Failed
pay_100943,m_1000,cust_1091,2026-05-28 06:00:00,Card,SBI Card Gateway,1373.9,Failed
pay_100973,m_1004,cust_1092,2026-05-28 06:00:00,Card,Razorpay,2321.39,Success
pay_103409,m_1000,cust_1093,2026-05-28 07:00:00,UPI,HDFC Gateway,935.38,Failed
pay_100289,m_1003,cust_1094,2026-05-28 09:00:00,UPI,Razorpay,1930.73,Failed
pay_102394,m_1002,cust_1095,2026-05-28 10:00:00,UPI,HDFC Gateway,2683.86,Success
pay_102025,m_1002,cust_1096,2026-05-28 12:00:00,Card,Razorpay,2091.43,Success
pay_101788,m_1002,cust_1097,2026-05-28 12:00:00,NetBanking,SBI Card Gateway,2814.31,Failed
pay_103937,m_1002,cust_1098,2026-05-28 13:00:00,UPI,ICICI UPI,472.19,Success
pay_103635,m_1001,cust_1099,2026-05-28 13:00:00,UPI,ICICI UPI,851.16,Success
pay_102912,m_1001,cust_1100,2026-05-28 16:00:00,UPI,Razorpay,1299.4,Failed
pay_104605,m_1003,cust_1101,2026-05-28 17:00:00,NetBanking,HDFC Gateway,2756.59,Failed
pay_100108,m_1003,cust_1102,2026-05-28 17:00:00,NetBanking,Razorpay,3220.08,Failed
pay_103122,m_1002,cust_1103,2026-05-28 18:00:00,UPI,HDFC Gateway,872.78,Success
pay_100123,m_1001,cust_1104,2026-05-28 19:00:00,UPI,ICICI UPI,2155.83,Failed
pay_104416,m_1003,cust_1105,2026-05-28 20:00:00,NetBanking,Razorpay,4033.5,Success
pay_102548,m_1000,cust_1106,2026-05-28 23:00:00,UPI,HDFC Gateway,14367.2,Failed
pay_104706,m_1003,cust_1107,2026-05-28 23:00:00,UPI,SBI Card Gateway,6997.51,Failed
pay_101430,m_1000,cust_1108,2026-05-28 23:00:00,UPI,SBI Card Gateway,1316.06,Success
pay_102453,m_1004,cust_1109,2026-05-29 00:00:00,Card,Razorpay,2807.35,Success
pay_101711,m_1003,cust_1110,2026-05-29 01:00:00,UPI,Razorpay,1118.85,Success
pay_100069,m_1001,cust_1111,2026-05-29 02:00:00,UPI,Razorpay,5917.63,Failed
pay_100366,m_1002,cust_1112,2026-05-29 02:00:00,NetBanking,ICICI UPI,1333.11,Failed
pay_101101,m_1001,cust_1113,2026-05-29 03:00:00,UPI,Razorpay,3549.91,Success
pay_102975,m_1004,cust_1114,2026-05-29 04:00:00,UPI,ICICI UPI,5847.03,Failed
pay_101696,m_1000,cust_1115,2026-05-29 05:00:00,Card,Razorpay,3416.19,Failed
pay_104484,m_1000,cust_1116,2026-05-29 05:00:00,Card,Razorpay,9681.26,Success
pay_101967,m_1002,cust_1117,2026-05-29 05:00:00,UPI,Razorpay,3707.03,Failed
pay_103138,m_1000,cust_1118,2026-05-29 06:00:00,UPI,Razorpay,3012.51,Failed
pay_102526,m_1000,cust_1119,2026-05-29 07:00:00,Card,Axis Wallet,1160.25,Success
pay_104866,m_1000,cust_1120,2026-05-29 07:00:00,Card,ICICI UPI,1841.22,Failed
pay_101801,m_1002,cust_1121,2026-05-29 07:00:00,Card,Razorpay,2574.4,Success
pay_103661,m_1003,cust_1122,2026-05-29 07:00:00,Card,Razorpay,443.11,Failed
pay_103285,m_1001,cust_1123,2026-05-29 08:00:00,Card,Razorpay,1280.45,Failed
pay_104806,m_1004,cust_1124,2026-05-29 09:00:00,Card,Razorpay,4753.09,Success
pay_103559,m_1004,cust_1125,2026-05-29 10:00:00,Card,SBI Card Gateway,1511.58,Failed
pay_101767,m_1001,cust_1126,2026-05-29 10:00:00,NetBanking,SBI Card Gateway,1360.97,Success
pay_104342,m_1001,cust_1127,2026-05-29 10:00:00,Card,Razorpay,4930.48,Failed
pay_104480,m_1001,cust_1128,2026-05-29 11:00:00,NetBanking,ICICI UPI,837.21,Success
pay_100473,m_1003,cust_1129,2026-05-29 11:00:00,NetBanking,ICICI UPI,2040.73,Failed
pay_103089,m_1001,cust_1130,2026-05-29 11:00:00,NetBanking,Razorpay,4831.85,Failed
pay_101498,m_1000,cust_1131,2026-05-29 12:00:00,Card,Axis Wallet,1197.15,Success
pay_100276,m_1002,cust_1132,2026-05-29 13:00:00,Card,Razorpay,6554.81,Success
pay_101074,m_1000,cust_1133,2026-05-29 14:00:00,Wallet,SBI Card Gateway,1681.24,Failed
pay_100053,m_1003,cust_1134,2026-05-29 14:00:00,Card,HDFC Gateway,730.19,Failed
pay_104179,m_1000,cust_1135,2026-05-29 15:00:00,UPI,Razorpay,3969.17,Success
pay_100709,m_1001,cust_1136,2026-05-29 17:00:00,Card,Razorpay,2153.85,Success
pay_102643,m_1002,cust_1137,2026-05-29 18:00:00,UPI,ICICI UPI,4119.82,Failed
pay_101247,m_1000,cust_1138,2026-05-29 22:00:00,Card,Razorpay,11520.67,Success
pay_101953,m_1003,cust_1139,2026-05-29 22:00:00,Wallet,ICICI UPI,2257.82,Failed
pay_102353,m_1003,cust_1140,2026-05-29 23:00:00,Card,Razorpay,3376.52,Success
pay_102076,m_1003,cust_1141,2026-05-30 00:00:00,Card,Razorpay,2283.89,Success
pay_102408,m_1001,cust_1142,2026-05-30 01:00:00,Card,Axis Wallet,4496.86,Success
pay_102464,m_1002,cust_1143,2026-05-30 02:00:00,NetBanking,HDFC Gateway,10269.74,Failed
pay_103953,m_1002,cust_1144,2026-05-30 02:00:00,NetBanking,Razorpay,32271.51,Success
pay_102715,m_1004,cust_1145,2026-05-30 03:00:00,UPI,SBI Card Gateway,765.07,Failed
pay_103291,m_1003,cust_1146,2026-05-30 03:00:00,Card,Razorpay,1928.46,Failed
pay_103630,m_1001,cust_1147,2026-05-30 03:00:00,UPI,Razorpay,1863.2,Failed
pay_100230,m_1004,cust_1148,2026-05-30 05:00:00,Card,SBI Card Gateway,419.1,Success
pay_100484,m_1002,cust_1149,2026-05-30 06:00:00,UPI,Razorpay,350.82,Failed
pay_100072,m_1003,cust_1150,2026-05-30 07:00:00,UPI,Razorpay,8595.77,Failed
pay_100611,m_1003,cust_1151,2026-05-30 07:00:00,UPI,Razorpay,1341.91,Success
pay_104322,m_1001,cust_1152,2026-05-30 08:00:00,NetBanking,HDFC Gateway,2863.18,Failed
pay_104166,m_1002,cust_1153,2026-05-30 09:00:00,Card,ICICI UPI,545.12,Failed
pay_104741,m_1000,cust_1154,2026-05-30 10:00:00,Card,ICICI UPI,9525.87,Failed
pay_100175,m_1004,cust_1155,2026-05-30 11:00:00,Card,ICICI UPI,5075.04,Failed
pay_102581,m_1004,cust_1156,2026-05-30 11:00:00,UPI,Axis Wallet,4110.3,Success
pay_102188,m_1001,cust_1157,2026-05-30 12:00:00,UPI,Razorpay,3305.13,Failed
pay_102729,m_1000,cust_1158,2026-05-30 12:00:00,Card,Razorpay,694.75,Failed
pay_100938,m_1001,cust_1159,2026-05-30 12:00:00,UPI,SBI Card Gateway,4944.12,Success
pay_102273,m_1001,cust_1160,2026-05-30 14:00:00,UPI,SBI Card Gateway,4693.92,Failed
pay_103131,m_1003,cust_1161,2026-05-30 15:00:00,NetBanking,Razorpay,10636.42,Failed
pay_102019,m_1004,cust_1162,2026-05-30 15:00:00,UPI,Razorpay,4980.49,Failed
pay_101212,m_1003,cust_1163,2026-05-30 16:00:00,UPI,Razorpay,666.63,Failed
pay_101519,m_1002,cust_1164,2026-05-30 16:00:00,Card,SBI Card Gateway,1661.93,Failed
pay_100646,m_1002,cust_1165,2026-05-30 17:00:00,Card,HDFC Gateway,2398.82,Success
pay_104178,m_1004,cust_1166,2026-05-30 18:00:00,Card,SBI Card Gateway,19137.84,Success
pay_100334,m_1002,cust_1167,2026-05-30 19:00:00,UPI,Razorpay,1682.41,Failed
pay_102506,m_1001,cust_1168,2026-05-30 20:00:00,Card,SBI Card Gateway,931.87,Failed
pay_103015,m_1002,cust_1169,2026-05-30 21:00:00,UPI,HDFC Gateway,1378.68,Success
pay_100904,m_1001,cust_1170,2026-05-31 00:00:00,UPI,ICICI UPI,5156.23,Success
pay_100113,m_1001,cust_1171,2026-05-31 00:00:00,NetBanking,Axis Wallet,4126.26,Failed
pay_100797,m_1004,cust_1172,2026-05-31 02:00:00,UPI,SBI Card Gateway,1478.74,Success
pay_104525,m_1003,cust_1173,2026-05-31 02:00:00,Card,ICICI UPI,4289.12,Failed
pay_100915,m_1001,cust_1174,2026-05-31 02:00:00,Wallet,Razorpay,16045.98,Failed
pay_102003,m_1003,cust_1175,2026-05-31 03:00:00,Wallet,Axis Wallet,555.34,Failed
pay_101554,m_1004,cust_1176,2026-05-31 05:00:00,Card,ICICI UPI,1202.04,Failed
pay_100204,m_1000,cust_1177,2026-05-31 06:00:00,Card,Razorpay,8122.68,Failed
pay_104049,m_1000,cust_1178,2026-05-31 10:00:00,UPI,HDFC Gateway,3066.09,Failed
pay_102844,m_1001,cust_1179,2026-05-31 10:00:00,UPI,SBI Card Gateway,2655.43,Success
pay_102845,m_1000,cust_1180,2026-05-31 11:00:00,Card,Razorpay,16458.08,Failed
pay_102179,m_1003,cust_1181,2026-05-31 11:00:00,UPI,Razorpay,1181.33,Failed
pay_100870,m_1000,cust_1182,2026-05-31 12:00:00,Card,Razorpay,4950.55,Failed
pay_102990,m_1004,cust_1183,2026-05-31 12:00:00,Card,Razorpay,2119.18,Failed
pay_101742,m_1002,cust_1184,2026-05-31 13:00:00,Wallet,ICICI UPI,4634.1,Success
pay_100221,m_1003,cust_1185,2026-05-31 14:00:00,Card,SBI Card Gateway,12311.99,Failed
pay_100536,m_1001,cust_1186,2026-05-31 14:00:00,Card,HDFC Gateway,3023.94,Failed
pay_104423,m_1002,cust_1187,2026-05-31 15:00:00,Wallet,Axis Wallet,1777.47,Failed
pay_103442,m_1004,cust_1188,2026-05-31 15:00:00,UPI,Razorpay,2308.14,Failed
pay_101457,m_1004,cust_1189,2026-05-31 16:00:00,UPI,ICICI UPI,2641.92,Success
pay_103883,m_1004,cust_1190,2026-05-31 17:00:00,UPI,HDFC Gateway,3841.0,Failed
pay_101802,m_1003,cust_1191,2026-05-31 18:00:00,Card,Razorpay,6001.82,Success
pay_104024,m_1000,cust_1192,2026-05-31 18:00:00,Card,ICICI UPI,2247.42,Failed
pay_102336,m_1001,cust_1193,2026-05-31 18:00:00,UPI,Axis Wallet,342.43,Failed
pay_101565,m_1001,cust_1194,2026-05-31 19:00:00,Card,SBI Card Gateway,4978.53,Failed
pay_102390,m_1002,cust_1195,2026-05-31 19:00:00,UPI,HDFC Gateway,866.94,Failed
pay_102204,m_1001,cust_1196,2026-05-31 19:00:00,Card,Razorpay,5366.36,Failed
pay_100791,m_1003,cust_1197,2026-05-31 20:00:00,NetBanking,ICICI UPI,2860.8,Failed
pay_101852,m_1002,cust_1198,2026-05-31 20:00:00,UPI,Razorpay,1043.69,Success
pay_103396,m_1001,cust_1199,2026-05-31 22:00:00,UPI,Razorpay,2004.37,Failed
pay_100505,m_1004,cust_1200,2026-05-31 22:00:00,NetBanking,ICICI UPI,764.08,Success
pay_100832,m_1003,cust_1201,2026-06-01 00:00:00,UPI,Axis Wallet,926.74,Success
pay_101367,m_1000,cust_1202,2026-06-01 00:00:00,NetBanking,HDFC Gateway,5206.67,Failed
pay_102046,m_1002,cust_1203,2026-06-01 02:00:00,Card,Razorpay,5403.47,Failed
pay_102242,m_1000,cust_1204,2026-06-01 03:00:00,Card,Razorpay,1605.54,Success
pay_104105,m_1003,cust_1205,2026-06-01 04:00:00,UPI,Razorpay,2322.76,Success
pay_103586,m_1000,cust_1206,2026-06-01 04:00:00,Card,Razorpay,4232.93,Failed
pay_103452,m_1004,cust_1207,2026-06-01 04:00:00,UPI,HDFC Gateway,747.2,Success
pay_104443,m_1004,cust_1208,2026-06-01 04:00:00,UPI,HDFC Gateway,4461.41,Failed
pay_104046,m_1004,cust_1209,2026-06-01 05:00:00,Wallet,HDFC Gateway,3357.93,Failed
pay_102644,m_1003,cust_1210,2026-06-01 05:00:00,Card,Razorpay,497.92,Failed
pay_104758,m_1001,cust_1211,2026-06-01 06:00:00,UPI,SBI Card Gateway,6480.18,Failed
pay_103816,m_1001,cust_1212,2026-06-01 06:00:00,Card,SBI Card Gateway,511.97,Failed
pay_101918,m_1003,cust_1213,2026-06-01 08:00:00,Wallet,Razorpay,2944.2,Success
pay_103142,m_1000,cust_1214,2026-06-01 09:00:00,UPI,Axis Wallet,2633.54,Failed
pay_102577,m_1001,cust_1215,2026-06-01 10:00:00,Wallet,Razorpay,6666.13,Success
pay_103980,m_1003,cust_1216,2026-06-01 11:00:00,Card,Razorpay,336.21,Failed
pay_102216,m_1003,cust_1217,2026-06-01 12:00:00,Card,Razorpay,9447.91,Failed
pay_103665,m_1001,cust_1218,2026-06-01 12:00:00,UPI,HDFC Gateway,1113.52,Failed
pay_100030,m_1003,cust_1219,2026-06-01 13:00:00,Card,ICICI UPI,3906.79,Failed
pay_102434,m_1002,cust_1220,2026-06-01 13:00:00,Card,Razorpay,2005.71,Failed
pay_100019,m_1002,cust_1221,2026-06-01 13:00:00,Card,Razorpay,4860.96,Failed
pay_101889,m_1004,cust_1222,2026-06-01 15:00:00,UPI,ICICI UPI,4224.75,Failed
pay_101330,m_1002,cust_1223,2026-06-01 15:00:00,Card,Razorpay,4456.16,Success
pay_101056,m_1001,cust_1224,2026-06-01 16:00:00,UPI,ICICI UPI,5147.37,Success
pay_102039,m_1000,cust_1225,2026-06-01 16:00:00,Card,SBI Card Gateway,9304.53,Failed
pay_101372,m_1004,cust_1226,2026-06-01 16:00:00,UPI,ICICI UPI,2225.84,Success
pay_100213,m_1003,cust_1227,2026-06-01 17:00:00,Card,SBI Card Gateway,4020.42,Failed
pay_104226,m_1002,cust_1228,2026-06-01 17:00:00,UPI,Razorpay,1988.12,Success
pay_103499,m_1004,cust_1229,2026-06-01 17:00:00,Card,HDFC Gateway,1377.2,Success
pay_101472,m_1004,cust_1230,2026-06-01 18:00:00,UPI,Razorpay,3578.0,Success
pay_103746,m_1000,cust_1231,2026-06-01 19:00:00,NetBanking,Razorpay,5086.11,Failed
pay_101318,m_1001,cust_1232,2026-06-01 19:00:00,Card,Razorpay,989.33,Success
pay_100882,m_1003,cust_1233,2026-06-01 20:00:00,NetBanking,Razorpay,6575.65,Failed
pay_102381,m_1002,cust_1234,2026-06-01 20:00:00,Card,Razorpay,1229.85,Success
pay_103079,m_1000,cust_1235,2026-06-01 22:00:00,Wallet,Axis Wallet,12120.55,Success
pay_101091,m_1001,cust_1236,2026-06-01 22:00:00,UPI,Axis Wallet,3637.02,Failed
pay_101183,m_1000,cust_1237,2026-06-01 22:00:00,NetBanking,Razorpay,1313.3,Success
pay_104143,m_1003,cust_1238,2026-06-01 22:00:00,NetBanking,ICICI UPI,3000.05,Failed
pay_104321,m_1001,cust_1239,2026-06-01 22:00:00,Card,Razorpay,1815.06,Failed
pay_102734,m_1004,cust_1240,2026-06-02 02:00:00,NetBanking,Axis Wallet,11789.14,Failed
pay_103555,m_1000,cust_1241,2026-06-02 02:00:00,UPI,ICICI UPI,8928.85,Success
pay_100218,m_1003,cust_1242,2026-06-02 03:00:00,UPI,Razorpay,28304.83,Failed
pay_101642,m_1000,cust_1243,2026-06-02 03:00:00,Card,Razorpay,1448.08,Failed
pay_100266,m_1003,cust_1244,2026-06-02 03:00:00,Card,Razorpay,3249.17,Success
pay_103615,m_1004,cust_1245,2026-06-02 04:00:00,UPI,Razorpay,917.1,Failed
pay_100868,m_1001,cust_1246,2026-06-02 05:00:00,Card,Razorpay,1746.66,Failed
pay_100922,m_1001,cust_1247,2026-06-02 05:00:00,Card,Razorpay,1163.85,Failed
pay_104003,m_1003,cust_1248,2026-06-02 06:00:00,UPI,Razorpay,13426.85,Success
pay_102859,m_1001,cust_1249,2026-06-02 07:00:00,Card,SBI Card Gateway,3820.73,Failed
pay_103779,m_1000,cust_1000,2026-06-02 07:00:00,Card,Razorpay,458.17,Failed
pay_100185,m_1004,cust_1001,2026-06-02 07:00:00,UPI,Razorpay,2630.31,Failed
pay_104544,m_1000,cust_1002,2026-06-02 07:00:00,UPI,Razorpay,585.92,Failed
pay_104941,m_1003,cust_1003,2026-06-02 07:00:00,Wallet,SBI Card Gateway,491.78,Failed
pay_104464,m_1003,cust_1004,2026-06-02 09:00:00,NetBanking,Razorpay,8048.55,Failed
pay_100046,m_1004,cust_1005,2026-06-02 09:00:00,Card,Razorpay,2482.7,Failed
pay_104296,m_1001,cust_1006,2026-06-02 10:00:00,UPI,Razorpay,15668.35,Success
pay_100688,m_1003,cust_1007,2026-06-02 11:00:00,Card,Razorpay,500.64,Success
pay_103600,m_1001,cust_1008,2026-06-02 11:00:00,Card,Axis Wallet,2001.11,Failed
pay_104093,m_1003,cust_1009,2026-06-02 12:00:00,Card,SBI Card Gateway,1656.45,Failed
pay_102801,m_1000,cust_1010,2026-06-02 12:00:00,Card,ICICI UPI,10226.93,Failed
pay_103811,m_1003,cust_1011,2026-06-02 13:00:00,Card,SBI Card Gateway,2830.01,Failed
pay_101262,m_1004,cust_1012,2026-06-02 14:00:00,Card,Axis Wallet,8571.21,Success
pay_101728,m_1001,cust_1013,2026-06-02 15:00:00,Card,ICICI UPI,3529.69,Failed
pay_102145,m_1004,cust_1014,2026-06-02 17:00:00,UPI,Axis Wallet,3113.35,Failed
pay_101292,m_1004,cust_1015,2026-06-02 17:00:00,UPI,Razorpay,1942.14,Success
pay_104528,m_1004,cust_1016,2026-06-02 18:00:00,UPI,HDFC Gateway,6090.78,Failed
pay_100029,m_1003,cust_1017,2026-06-02 19:00:00,Card,HDFC Gateway,4262.29,Success
pay_103813,m_1002,cust_1018,2026-06-02 21:00:00,Card,Razorpay,810.6,Failed
pay_102520,m_1004,cust_1019,2026-06-02 22:00:00,Card,Razorpay,3197.98,Success
pay_104415,m_1004,cust_1020,2026-06-02 22:00:00,Card,SBI Card Gateway,4606.8,Failed
pay_102156,m_1001,cust_1021,2026-06-02 22:00:00,NetBanking,HDFC Gateway,5869.43,Success
pay_100934,m_1002,cust_1022,2026-06-02 22:00:00,UPI,Razorpay,8280.77,Success
pay_103488,m_1004,cust_1023,2026-06-02 23:00:00,Card,HDFC Gateway,8142.04,Success
pay_100799,m_1001,cust_1024,2026-06-03 00:00:00,NetBanking,Axis Wallet,3455.1,Failed
pay_103355,m_1002,cust_1025,2026-06-03 04:00:00,Card,Razorpay,1143.89,Failed
pay_103124,m_1002,cust_1026,2026-06-03 05:00:00,Wallet,HDFC Gateway,3129.74,Failed
pay_104027,m_1004,cust_1027,2026-06-03 05:00:00,Card,Razorpay,3164.26,Success
pay_100284,m_1000,cust_1028,2026-06-03 05:00:00,UPI,Razorpay,24183.91,Failed
pay_103623,m_1002,cust_1029,2026-06-03 06:00:00,Wallet,HDFC Gateway,502.14,Failed
pay_102134,m_1004,cust_1030,2026-06-03 08:00:00,NetBanking,Razorpay,7642.91,Success
pay_101219,m_1003,cust_1031,2026-06-03 09:00:00,NetBanking,HDFC Gateway,6875.34,Failed
pay_102077,m_1000,cust_1032,2026-06-03 09:00:00,Wallet,ICICI UPI,934.7,Failed
pay_103550,m_1000,cust_1033,2026-06-03 10:00:00,UPI,SBI Card Gateway,1742.46,Failed
pay_100120,m_1004,cust_1034,2026-06-03 11:00:00,UPI,Razorpay,2026.8,Success
pay_103743,m_1000,cust_1035,2026-06-03 11:00:00,Card,Axis Wallet,2171.87,Success
pay_102564,m_1002,cust_1036,2026-06-03 11:00:00,UPI,HDFC Gateway,724.63,Failed
pay_103080,m_1004,cust_1037,2026-06-03 12:00:00,Card,ICICI UPI,2220.62,Failed
pay_103859,m_1004,cust_1038,2026-06-03 13:00:00,NetBanking,ICICI UPI,5142.22,Failed
pay_100297,m_1001,cust_1039,2026-06-03 14:00:00,Card,Razorpay,3282.99,Failed
pay_103103,m_1002,cust_1040,2026-06-03 15:00:00,Card,Razorpay,6991.97,Failed
pay_100003,m_1003,cust_1041,2026-06-03 15:00:00,UPI,ICICI UPI,2446.94,Failed
pay_101417,m_1003,cust_1042,2026-06-03 17:00:00,Card,SBI Card Gateway,4107.77,Failed
pay_101991,m_1002,cust_1043,2026-06-03 18:00:00,UPI,Razorpay,1378.92,Failed
pay_102840,m_1002,cust_1044,2026-06-03 19:00:00,Card,Razorpay,1107.51,Failed
pay_102915,m_1003,cust_1045,2026-06-03 19:00:00,Wallet,Razorpay,10097.04,Success
pay_100755,m_1003,cust_1046,2026-06-03 19:00:00,Card,Razorpay,1084.62,Success
pay_100081,m_1004,cust_1047,2026-06-03 22:00:00,UPI,HDFC Gateway,2230.47,Failed
pay_104877,m_1003,cust_1048,2026-06-03 22:00:00,Card,HDFC Gateway,830.35,Failed
pay_104764,m_1004,cust_1049,2026-06-04 00:00:00,UPI,Razorpay,2131.45,Failed
pay_100139,m_1004,cust_1050,2026-06-04 00:00:00,UPI,Razorpay,1120.28,Failed
pay_101038,m_1002,cust_1051,2026-06-04 00:00:00,Card,HDFC Gateway,5452.51,Failed
pay_102953,m_1000,cust_1052,2026-06-04 00:00:00,Card,Razorpay,8843.42,Success
pay_104609,m_1001,cust_1053,2026-06-04 02:00:00,Wallet,Razorpay,1587.04,Success
pay_102317,m_1002,cust_1054,2026-06-04 02:00:00,Card,Razorpay,883.01,Failed
pay_103892,m_1000,cust_1055,2026-06-04 03:00:00,NetBanking,ICICI UPI,2402.55,Failed
pay_103260,m_1000,cust_1056,2026-06-04 06:00:00,UPI,SBI Card Gateway,4288.82,Failed
pay_100090,m_1004,cust_1057,2026-06-04 06:00:00,Card,Razorpay,1747.51,Failed
pay_100353,m_1001,cust_1058,2026-06-04 07:00:00,Card,SBI Card Gateway,7590.37,Failed
pay_102998,m_1003,cust_1059,2026-06-04 07:00:00,NetBanking,ICICI UPI,2835.58,Failed
pay_103618,m_1004,cust_1060,2026-06-04 07:00:00,UPI,HDFC Gateway,1953.62,Failed
