attempt_id,payment_id,strategy,attempt_number,delay_minutes,attempt_status,predicted_recovery_probability,recovered_amount_inr,risk_amount_inr,resolved_at
att_12705,pay_104105,Alternate payment method,1,15,Recovered,0.174,2322.76,0.0,2026-06-01 17:24:00
att_12706,pay_103586,Retry after 10 minutes,2,10,Failed,0.77,0.0,4232.93,
att_12707,pay_103452,Retry after 10 minutes,2,10,Recovered,0.649,747.2,0.0,2026-06-01 07:08:00
att_12708,pay_104443,Alternate payment method,2,15,Failed,0.425,0.0,4461.41,
att_12709,pay_104046,Email reminder,1,15,Failed,0.436,0.0,3357.93,
att_12710,pay_102644,Alternate payment method,2,15,Failed,0.319,0.0,497.92,
att_12711,pay_104758,UPI payment link,0,15,Pending,0.38,0.0,6480.18,
att_12712,pay_103816,OTP reminder,1,15,Failed,0.631,0.0,511.97,
att_12713,pay_101918,UPI payment link,2,15,Recovered,0.438,2944.2,0.0,2026-06-01 13:08:00
att_12714,pay_103142,Alternate payment method,1,15,Failed,0.284,0.0,2633.54,
att_12715,pay_102577,Smart gateway retry,3,15,Recovered,0.877,6666.13,0.0,2026-06-01 13:38:00
att_12716,pay_103980,UPI payment link,1,15,Failed,0.507,0.0,336.21,
att_12717,pay_102216,Smart gateway retry,0,15,Pending,0.792,0.0,9447.91,
att_12718,pay_103665,Alternate payment method,3,15,Failed,0.326,0.0,1113.52,
att_12719,pay_100030,Retry after 10 minutes,2,10,Failed,0.934,0.0,3906.79,
att_12720,pay_102434,Alternate payment method,0,15,Pending,0.237,0.0,2005.71,
att_12721,pay_100019,Alternate payment method,0,15,Pending,0.231,0.0,4860.96,
att_12722,pay_101889,Smart gateway retry,3,15,Failed,0.751,0.0,4224.75,
att_12723,pay_101330,OTP reminder,0,15,Recovered,0.683,4456.16,0.0,2026-06-02 02:00:00
att_12724,pay_101056,Smart gateway retry,3,15,Recovered,0.777,5147.37,0.0,2026-06-02 15:38:00
att_12725,pay_102039,Email reminder,2,15,Failed,0.493,0.0,9304.53,
att_12726,pay_101372,Smart gateway retry,3,15,Recovered,0.765,2225.84,0.0,2026-06-02 00:23:00
att_12727,pay_100213,Email reminder,1,15,Failed,0.409,0.0,4020.42,
att_12728,pay_104226,UPI payment link,2,15,Recovered,0.299,1988.12,0.0,2026-06-01 18:59:00
att_12729,pay_103499,OTP reminder,2,15,Recovered,0.483,1377.2,0.0,2026-06-02 07:19:00
att_12730,pay_101472,Email reminder,2,15,Recovered,0.588,3578.0,0.0,2026-06-02 09:00:00
att_12731,pay_103746,UPI payment link,0,15,Pending,0.18,0.0,5086.11,
att_12732,pay_101318,OTP reminder,2,15,Recovered,0.554,989.33,0.0,2026-06-02 04:49:00
att_12733,pay_100882,Smart gateway retry,1,15,Failed,0.625,0.0,6575.65,
att_12734,pay_102381,UPI payment link,1,15,Recovered,0.446,1229.85,0.0,2026-06-02 00:28:00
att_12735,pay_103079,Retry after 10 minutes,0,10,Recovered,0.753,12120.55,0.0,2026-06-02 08:32:00
att_12736,pay_101091,Email reminder,2,15,Failed,0.401,0.0,3637.02,
att_12737,pay_101183,Retry after 10 minutes,1,10,Recovered,0.82,1313.3,0.0,2026-06-01 23:53:00
att_12738,pay_104143,UPI payment link,3,15,Failed,0.38,0.0,3000.05,
att_12739,pay_104321,Alternate payment method,2,15,Failed,0.278,0.0,1815.06,
att_12740,pay_102734,Email reminder,1,15,Failed,0.389,0.0,11789.14,
att_12741,pay_103555,Email reminder,2,15,Recovered,0.408,8928.85,0.0,2026-06-02 04:07:00
att_12742,pay_100218,Smart gateway retry,3,15,Failed,0.943,0.0,28304.83,
att_12743,pay_101642,Alternate payment method,1,15,Failed,0.277,0.0,1448.08,
att_12744,pay_100266,Retry after 10 minutes,1,10,Recovered,0.827,3249.17,0.0,2026-06-02 09:00:00
att_12745,pay_103615,OTP reminder,0,15,Pending,0.641,0.0,917.1,
att_12746,pay_100868,UPI payment link,3,15,Failed,0.467,0.0,1746.66,
att_12747,pay_100922,Alternate payment method,3,15,Failed,0.253,0.0,1163.85,
att_12748,pay_104003,Retry after 10 minutes,3,10,Recovered,0.742,13426.85,0.0,2026-06-02 19:55:00
att_12749,pay_102859,UPI payment link,0,15,Pending,0.351,0.0,3820.73,
att_12750,pay_103779,UPI payment link,2,15,Failed,0.283,0.0,458.17,
att_12751,pay_100185,Smart gateway retry,1,15,Failed,0.84,0.0,2630.31,
att_12752,pay_104544,Alternate payment method,3,15,Failed,0.263,0.0,585.92,
att_12753,pay_104941,Alternate payment method,1,15,Failed,0.365,0.0,491.78,
att_12754,pay_104464,Retry after 10 minutes,1,10,Failed,0.921,0.0,8048.55,
att_12755,pay_100046,Smart gateway retry,0,15,Pending,0.898,0.0,2482.7,
att_12756,pay_104296,OTP reminder,3,15,Recovered,0.618,15668.35,0.0,2026-06-02 12:03:00
att_12757,pay_100688,OTP reminder,2,15,Recovered,0.708,500.64,0.0,2026-06-02 14:12:00
att_12758,pay_103600,Email reminder,2,15,Failed,0.588,0.0,2001.11,
att_12759,pay_104093,Alternate payment method,1,15,Failed,0.389,0.0,1656.45,
att_12760,pay_102801,OTP reminder,3,15,Failed,0.565,0.0,10226.93,
att_12761,pay_103811,Smart gateway retry,2,15,Failed,0.709,0.0,2830.01,
att_12762,pay_101262,Retry after 10 minutes,1,10,Recovered,0.98,8571.21,0.0,2026-06-03 10:25:00
att_12763,pay_101728,OTP reminder,2,15,Failed,0.708,0.0,3529.69,
att_12764,pay_102145,UPI payment link,3,15,Failed,0.272,0.0,3113.35,
att_12765,pay_101292,Retry after 10 minutes,3,10,Recovered,0.816,1942.14,0.0,2026-06-02 19:40:00
att_12766,pay_104528,UPI payment link,2,15,Failed,0.417,0.0,6090.78,
att_12767,pay_100029,UPI payment link,2,15,Recovered,0.389,4262.29,0.0,2026-06-03 10:19:00
att_12768,pay_103813,UPI payment link,2,15,Failed,0.393,0.0,810.6,
att_12769,pay_102520,Retry after 10 minutes,1,10,Recovered,0.867,3197.98,0.0,2026-06-03 08:02:00
att_12770,pay_104415,Alternate payment method,2,15,Failed,0.365,0.0,4606.8,
att_12771,pay_102156,Retry after 10 minutes,1,10,Recovered,0.702,5869.43,0.0,2026-06-03 13:48:00
att_12772,pay_100934,Alternate payment method,3,15,Recovered,0.362,8280.77,0.0,2026-06-02 23:49:00
att_12773,pay_103488,Alternate payment method,1,15,Recovered,0.363,8142.04,0.0,2026-06-03 18:08:00
att_12774,pay_100799,UPI payment link,3,15,Failed,0.456,0.0,3455.1,
att_12775,pay_103355,Retry after 10 minutes,1,10,Failed,0.878,0.0,1143.89,
att_12776,pay_103124,OTP reminder,0,15,Pending,0.593,0.0,3129.74,
att_12777,pay_104027,Alternate payment method,3,15,Recovered,0.462,3164.26,0.0,2026-06-04 03:03:00
att_12778,pay_100284,OTP reminder,1,15,Failed,0.637,0.0,24183.91,
att_12779,pay_103623,Alternate payment method,2,15,Failed,0.312,0.0,502.14,
att_12780,pay_102134,Retry after 10 minutes,0,10,Recovered,0.878,7642.91,0.0,2026-06-03 20:15:00
att_12781,pay_101219,UPI payment link,0,15,Pending,0.232,0.0,6875.34,
att_12782,pay_102077,Alternate payment method,0,15,Pending,0.451,0.0,934.7,
att_12783,pay_103550,Retry after 10 minutes,2,10,Failed,0.906,0.0,1742.46,
att_12784,pay_100120,Smart gateway retry,3,15,Recovered,0.694,2026.8,0.0,2026-06-03 19:31:00
att_12785,pay_103743,Retry after 10 minutes,3,10,Recovered,0.963,2171.87,0.0,2026-06-04 04:32:00
att_12786,pay_102564,Alternate payment method,0,15,Pending,0.232,0.0,724.63,
att_12787,pay_103080,Alternate payment method,2,15,Failed,0.311,0.0,2220.62,
att_12788,pay_103859,Email reminder,0,15,Pending,0.423,0.0,5142.22,
att_12789,pay_100297,Email reminder,2,15,Failed,0.404,0.0,3282.99,
att_12790,pay_103103,Smart gateway retry,2,15,Failed,0.791,0.0,6991.97,
att_12791,pay_100003,UPI payment link,3,15,Failed,0.677,0.0,2446.94,
att_12792,pay_101417,Smart gateway retry,2,15,Failed,0.691,0.0,4107.77,
att_12793,pay_101991,Retry after 10 minutes,1,10,Failed,0.536,0.0,1378.92,
att_12794,pay_102840,UPI payment link,0,15,Pending,0.514,0.0,1107.51,
att_12795,pay_102915,Retry after 10 minutes,3,10,Recovered,0.82,10097.04,0.0,2026-06-04 16:38:00
att_12796,pay_100755,UPI payment link,2,15,Recovered,0.463,1084.62,0.0,2026-06-04 01:42:00
att_12797,pay_100081,OTP reminder,3,15,Failed,0.668,0.0,2230.47,
att_12798,pay_104877,Alternate payment method,1,15,Failed,0.468,0.0,830.35,
att_12799,pay_104764,UPI payment link,3,15,Failed,0.534,0.0,2131.45,
att_12800,pay_100139,Alternate payment method,0,15,Pending,0.362,0.0,1120.28,
att_12801,pay_101038,Retry after 10 minutes,3,10,Failed,0.834,0.0,5452.51,
att_12802,pay_102953,Smart gateway retry,3,15,Recovered,0.932,8843.42,0.0,2026-06-04 18:06:00
att_12803,pay_104609,Retry after 10 minutes,2,10,Recovered,0.891,1587.04,0.0,2026-06-04 20:09:00
att_12804,pay_102317,OTP reminder,1,15,Failed,0.672,0.0,883.01,
att_12805,pay_103892,Alternate payment method,0,15,Pending,0.374,0.0,2402.55,
att_12806,pay_103260,Smart gateway retry,2,15,Failed,0.706,0.0,4288.82,
att_12807,pay_100090,Smart gateway retry,1,15,Failed,0.832,0.0,1747.51,
att_12808,pay_100353,Retry after 10 minutes,2,10,Failed,0.834,0.0,7590.37,
att_12809,pay_102998,Alternate payment method,3,15,Failed,0.303,0.0,2835.58,
att_12810,pay_103618,Alternate payment method,3,15,Failed,0.208,0.0,1953.62,
att_12811,pay_102660,OTP reminder,1,15,Recovered,0.718,2886.5,0.0,2026-06-05 02:55:00
att_12812,pay_102933,Alternate payment method,3,15,Failed,0.297,0.0,717.4,
att_12813,pay_101923,Email reminder,2,15,Failed,0.467,0.0,2989.1,
att_12814,pay_100154,OTP reminder,0,15,Pending,0.495,0.0,8621.34,
att_12815,pay_104283,Retry after 10 minutes,2,10,Recovered,0.793,816.94,0.0,2026-06-05 09:11:00
att_12816,pay_102006,OTP reminder,3,15,Failed,0.524,0.0,1195.35,
att_12817,pay_100434,UPI payment link,2,15,Recovered,0.353,2019.96,0.0,2026-06-04 19:53:00
att_12818,pay_100632,UPI payment link,2,15,Failed,0.419,0.0,1794.9,
att_12819,pay_100620,UPI payment link,1,15,Recovered,0.506,1244.39,0.0,2026-06-04 15:16:00
att_12820,pay_101099,OTP reminder,2,15,Failed,0.611,0.0,6252.1,
att_12821,pay_102716,OTP reminder,0,15,Pending,0.771,0.0,5327.23,
att_12822,pay_100406,Alternate payment method,1,15,Failed,0.323,0.0,2544.79,
att_12823,pay_103324,UPI payment link,0,15,Pending,0.483,0.0,2769.69,
att_12824,pay_100004,Alternate payment method,2,15,Failed,0.28,0.0,1627.11,
att_12825,pay_101443,Smart gateway retry,0,15,Pending,0.722,0.0,1119.98,
att_12826,pay_103219,UPI payment link,2,15,Recovered,0.332,1330.56,0.0,2026-06-05 07:59:00
att_12827,pay_100237,Email reminder,0,15,Pending,0.429,0.0,3807.86,
att_12828,pay_100472,UPI payment link,1,15,Recovered,0.328,319.44,0.0,2026-06-05 16:28:00
att_12829,pay_103675,OTP reminder,2,15,Failed,0.424,0.0,2419.77,
att_12830,pay_103172,Smart gateway retry,0,15,Pending,0.885,0.0,1272.12,
att_12831,pay_102565,Retry after 10 minutes,0,10,Pending,0.913,0.0,2697.83,
att_12832,pay_100993,Smart gateway retry,2,15,Recovered,0.945,3511.5,0.0,2026-06-05 09:55:00
att_12833,pay_101495,UPI payment link,3,15,Failed,0.294,0.0,293.57,
att_12834,pay_100794,Retry after 10 minutes,1,10,Failed,0.782,0.0,4125.56,
att_12835,pay_102761,Email reminder,0,15,Pending,0.4,0.0,5259.44,
att_12836,pay_101740,Alternate payment method,1,15,Failed,0.317,0.0,4605.44,
att_12837,pay_104615,Alternate payment method,2,15,Failed,0.347,0.0,5104.56,
att_12838,pay_101152,Smart gateway retry,2,15,Failed,0.828,0.0,16403.91,
att_12839,pay_103217,Smart gateway retry,0,15,Recovered,0.865,2132.31,0.0,2026-06-06 04:07:00
att_12840,pay_103774,Retry after 10 minutes,1,10,Failed,0.659,0.0,3118.71,
att_12841,pay_104190,Smart gateway retry,1,15,Failed,0.767,0.0,810.29,
att_12842,pay_100546,Alternate payment method,1,15,Recovered,0.379,11454.46,0.0,2026-06-05 09:42:00
att_12843,pay_104519,Smart gateway retry,3,15,Recovered,0.881,4175.88,0.0,2026-06-05 18:22:00
att_12844,pay_102759,UPI payment link,1,15,Failed,0.487,0.0,1586.15,
att_12845,pay_104669,Retry after 10 minutes,1,10,Failed,0.883,0.0,6482.5,
att_12846,pay_101686,Smart gateway retry,3,15,Recovered,0.722,730.41,0.0,2026-06-06 05:07:00
att_12847,pay_102989,UPI payment link,3,15,Recovered,0.377,1009.93,0.0,2026-06-05 17:55:00
att_12848,pay_100953,Retry after 10 minutes,0,10,Recovered,0.98,2734.95,0.0,2026-06-05 15:01:00
att_12849,pay_104742,Smart gateway retry,2,15,Failed,0.806,0.0,1364.58,
att_12850,pay_101436,Alternate payment method,0,15,Pending,0.16,0.0,5462.83,
att_12851,pay_104709,Retry after 10 minutes,0,10,Pending,0.635,0.0,550.23,
att_12852,pay_104335,Smart gateway retry,3,15,Failed,0.823,0.0,1007.9,
att_12853,pay_103668,Alternate payment method,0,15,Pending,0.355,0.0,2213.83,
att_12854,pay_104034,Alternate payment method,1,15,Failed,0.289,0.0,1758.89,
att_12855,pay_100499,UPI payment link,1,15,Failed,0.428,0.0,9061.96,
att_12856,pay_103007,UPI payment link,3,15,Failed,0.365,0.0,1533.77,
att_12857,pay_104327,Smart gateway retry,0,15,Recovered,0.745,2038.36,0.0,2026-06-06 19:54:00
att_12858,pay_101840,OTP reminder,0,15,Pending,0.452,0.0,5486.99,
att_12859,pay_101332,Email reminder,2,15,Failed,0.561,0.0,1681.93,
att_12860,pay_102275,Email reminder,3,15,Failed,0.402,0.0,1416.07,
att_12861,pay_102693,Retry after 10 minutes,2,10,Recovered,0.719,6589.78,0.0,2026-06-06 09:47:00
att_12862,pay_101058,OTP reminder,1,15,Recovered,0.732,1740.14,0.0,2026-06-06 16:38:00
att_12863,pay_103770,Retry after 10 minutes,0,10,Pending,0.76,0.0,2746.94,
att_12864,pay_100776,Alternate payment method,2,15,Failed,0.365,0.0,2300.87,
att_12865,pay_104129,Retry after 10 minutes,1,10,Failed,0.98,0.0,1643.06,
att_12866,pay_102340,Retry after 10 minutes,2,10,Recovered,0.833,2380.71,0.0,2026-06-07 05:39:00
att_12867,pay_102249,OTP reminder,3,15,Failed,0.581,0.0,2581.32,
att_12868,pay_103368,Email reminder,3,15,Failed,0.411,0.0,3189.16,
att_12869,pay_102924,Alternate payment method,2,15,Failed,0.332,0.0,4116.77,
att_12870,pay_102475,Alternate payment method,3,15,Failed,0.325,0.0,3006.96,
att_12871,pay_102223,Retry after 10 minutes,0,10,Pending,0.934,0.0,2617.87,
att_12872,pay_103070,Smart gateway retry,3,15,Recovered,0.834,6296.63,0.0,2026-06-07 00:02:00
att_12873,pay_102961,Retry after 10 minutes,0,10,Pending,0.794,0.0,9922.39,
att_12874,pay_103566,Retry after 10 minutes,3,10,Recovered,0.793,1239.28,0.0,2026-06-07 03:20:00
att_12875,pay_104067,Retry after 10 minutes,3,10,Failed,0.98,0.0,5873.38,
att_12876,pay_103562,UPI payment link,2,15,Failed,0.387,0.0,3520.8,
att_12877,pay_104658,UPI payment link,0,15,Recovered,0.444,2023.17,0.0,2026-06-07 04:27:00
att_12878,pay_101373,Retry after 10 minutes,3,10,Recovered,0.98,10035.58,0.0,2026-06-07 01:50:00
att_12879,pay_103208,Email reminder,3,15,Failed,0.32,0.0,8288.0,
att_12880,pay_101184,Alternate payment method,2,15,Failed,0.42,0.0,1132.73,
att_12881,pay_104561,UPI payment link,3,15,Recovered,0.488,7857.54,0.0,2026-06-07 15:15:00
att_12882,pay_102069,Retry after 10 minutes,3,10,Failed,0.728,0.0,4986.13,
att_12883,pay_101677,Retry after 10 minutes,2,10,Recovered,0.759,737.79,0.0,2026-06-07 19:50:00
att_12884,pay_100463,UPI payment link,0,15,Pending,0.42,0.0,1815.85,
att_12885,pay_102494,Email reminder,1,15,Failed,0.602,0.0,1997.62,
att_12886,pay_104735,Alternate payment method,1,15,Failed,0.318,0.0,6262.79,
att_12887,pay_102419,Retry after 10 minutes,2,10,Recovered,0.824,3149.93,0.0,2026-06-07 22:59:00
att_12888,pay_100731,UPI payment link,3,15,Failed,0.48,0.0,494.35,
att_12889,pay_100928,Alternate payment method,1,15,Failed,0.381,0.0,18413.96,
att_12890,pay_100971,UPI payment link,0,15,Pending,0.395,0.0,2385.3,
att_12891,pay_100274,Smart gateway retry,0,15,Pending,0.764,0.0,1487.51,
att_12892,pay_104250,Alternate payment method,0,15,Pending,0.359,0.0,7028.36,
att_12893,pay_100164,Alternate payment method,0,15,Pending,0.389,0.0,2937.98,
att_12894,pay_101078,Smart gateway retry,3,15,Failed,0.92,0.0,4412.71,
att_12895,pay_104341,Retry after 10 minutes,1,10,Recovered,0.799,1523.62,0.0,2026-06-07 13:41:00
att_12896,pay_102697,Retry after 10 minutes,1,10,Failed,0.718,0.0,3242.95,
att_12897,pay_103923,UPI payment link,0,15,Recovered,0.3,3674.58,0.0,2026-06-07 17:18:00
att_12898,pay_100424,Smart gateway retry,0,15,Recovered,0.626,1661.83,0.0,2026-06-07 21:49:00
att_12899,pay_104825,Alternate payment method,1,15,Failed,0.258,0.0,2113.04,
att_12900,pay_100623,OTP reminder,3,15,Failed,0.577,0.0,1703.2,
att_12901,pay_101224,Smart gateway retry,1,15,Recovered,0.79,1290.9,0.0,2026-06-08 12:44:00
att_12902,pay_102289,Smart gateway retry,2,15,Recovered,0.757,4790.35,0.0,2026-06-08 01:43:00
att_12903,pay_101479,Retry after 10 minutes,2,10,Recovered,0.661,4065.96,0.0,2026-06-07 19:16:00
att_12904,pay_103460,UPI payment link,1,15,Failed,0.443,0.0,4836.36,
att_12905,pay_100571,Retry after 10 minutes,1,10,Failed,0.756,0.0,2012.47,
att_12906,pay_104445,Alternate payment method,2,15,Recovered,0.301,6023.48,0.0,2026-06-08 14:47:00
att_12907,pay_100247,Alternate payment method,1,15,Failed,0.431,0.0,734.88,
att_12908,pay_104212,UPI payment link,3,15,Recovered,0.333,620.43,0.0,2026-06-08 09:40:00
att_12909,pay_101190,Email reminder,0,15,Recovered,0.465,1679.35,0.0,2026-06-08 06:38:00
att_12910,pay_103988,Alternate payment method,2,15,Recovered,0.397,4800.86,0.0,2026-06-08 01:28:00
att_12911,pay_101042,Smart gateway retry,1,15,Failed,0.928,0.0,4243.19,
att_12912,pay_101634,UPI payment link,1,15,Failed,0.267,0.0,9864.34,
att_12913,pay_102748,UPI payment link,2,15,Recovered,0.283,376.66,0.0,2026-06-08 20:13:00
att_12914,pay_101308,Email reminder,3,15,Recovered,0.398,4376.58,0.0,2026-06-07 23:34:00
att_12915,pay_101484,Alternate payment method,3,15,Failed,0.443,0.0,2049.65,
att_12916,pay_102472,UPI payment link,2,15,Recovered,0.546,1658.76,0.0,2026-06-08 12:27:00
att_12917,pay_104029,Alternate payment method,3,15,Failed,0.384,0.0,4375.0,
att_12918,pay_103554,OTP reminder,3,15,Failed,0.773,0.0,13767.39,
att_12919,pay_104317,Retry after 10 minutes,1,10,Failed,0.815,0.0,12748.71,
att_12920,pay_101583,Alternate payment method,1,15,Failed,0.206,0.0,665.68,
att_12921,pay_102016,Retry after 10 minutes,2,10,Failed,0.912,0.0,6677.23,
att_12922,pay_103284,Retry after 10 minutes,1,10,Recovered,0.964,1787.39,0.0,2026-06-08 20:29:00
att_12923,pay_103885,Alternate payment method,0,15,Pending,0.39,0.0,1323.6,
att_12924,pay_101887,OTP reminder,1,15,Failed,0.534,0.0,4258.71,
att_12925,pay_104146,UPI payment link,3,15,Failed,0.281,0.0,9765.75,
att_12926,pay_104353,Alternate payment method,3,15,Failed,0.291,0.0,732.75,
att_12927,pay_104044,Email reminder,3,15,Failed,0.622,0.0,2285.84,
att_12928,pay_101718,Alternate payment method,0,15,Recovered,0.351,2498.37,0.0,2026-06-08 21:43:00
att_12929,pay_103764,UPI payment link,0,15,Pending,0.404,0.0,1144.71,
att_12930,pay_100495,Smart gateway retry,2,15,Recovered,0.745,5287.24,0.0,2026-06-08 08:20:00
att_12931,pay_104876,Retry after 10 minutes,0,10,Pending,0.739,0.0,1577.43,
att_12932,pay_103415,Retry after 10 minutes,0,10,Recovered,0.789,3753.08,0.0,2026-06-08 11:15:00
att_12933,pay_103697,OTP reminder,1,15,Recovered,0.595,1245.98,0.0,2026-06-09 02:27:00
att_12934,pay_100959,Smart gateway retry,1,15,Failed,0.806,0.0,856.71,
att_12935,pay_103271,Smart gateway retry,3,15,Failed,0.75,0.0,1107.19,
att_12936,pay_101251,Alternate payment method,2,15,Failed,0.433,0.0,1820.65,
att_12937,pay_102356,OTP reminder,0,15,Pending,0.745,0.0,1286.07,
att_12938,pay_100906,Smart gateway retry,0,15,Pending,0.765,0.0,1358.67,
att_12939,pay_100064,Alternate payment method,2,15,Recovered,0.31,4294.48,0.0,2026-06-09 15:30:00
att_12940,pay_100372,UPI payment link,2,15,Failed,0.392,0.0,3166.25,
att_12941,pay_103259,UPI payment link,2,15,Failed,0.242,0.0,4223.89,
att_12942,pay_102191,Retry after 10 minutes,3,10,Failed,0.821,0.0,7435.04,
att_12943,pay_101834,Alternate payment method,1,15,Failed,0.308,0.0,1258.65,
att_12944,pay_101494,Retry after 10 minutes,2,10,Failed,0.853,0.0,1885.65,
att_12945,pay_103652,Smart gateway retry,3,15,Failed,0.912,0.0,13970.41,
att_12946,pay_103478,UPI payment link,3,15,Failed,0.459,0.0,863.73,
att_12947,pay_103546,Retry after 10 minutes,2,10,Failed,0.76,0.0,2196.72,
att_12948,pay_103617,Smart gateway retry,0,15,Pending,0.712,0.0,1711.42,
att_12949,pay_101761,Email reminder,2,15,Recovered,0.455,3607.65,0.0,2026-06-09 11:35:00
att_12950,pay_100162,UPI payment link,3,15,Recovered,0.418,11645.18,0.0,2026-06-09 11:40:00
att_12951,pay_102563,Retry after 10 minutes,0,10,Pending,0.817,0.0,2981.94,
att_12952,pay_100961,UPI payment link,2,15,Failed,0.479,0.0,869.93,
att_12953,pay_101874,Retry after 10 minutes,2,10,Failed,0.63,0.0,1365.51,
att_12954,pay_100143,Smart gateway retry,2,15,Failed,0.805,0.0,575.34,
att_12955,pay_103765,Smart gateway retry,0,15,Pending,0.869,0.0,5216.28,
att_12956,pay_102075,Alternate payment method,1,15,Failed,0.463,0.0,4396.12,
att_12957,pay_101339,UPI payment link,2,15,Failed,0.443,0.0,2777.13,
att_12958,pay_101687,OTP reminder,2,15,Failed,0.568,0.0,536.54,
att_12959,pay_103484,Alternate payment method,2,15,Recovered,0.477,6292.05,0.0,2026-06-10 00:13:00
att_12960,pay_103141,Alternate payment method,3,15,Failed,0.424,0.0,3332.51,
att_12961,pay_102508,OTP reminder,1,15,Recovered,0.578,1131.04,0.0,2026-06-10 03:08:00
att_12962,pay_102914,OTP reminder,0,15,Pending,0.58,0.0,817.86,
att_12963,pay_101130,Smart gateway retry,0,15,Recovered,0.812,15891.47,0.0,2026-06-10 00:15:00
att_12964,pay_100686,Email reminder,1,15,Failed,0.385,0.0,525.11,
att_12965,pay_100163,Smart gateway retry,1,15,Failed,0.976,0.0,1352.66,
att_12966,pay_102745,Alternate payment method,2,15,Failed,0.269,0.0,7422.57,
att_12967,pay_101865,Retry after 10 minutes,1,10,Recovered,0.909,1409.88,0.0,2026-06-09 23:42:00
att_12968,pay_104895,OTP reminder,3,15,Recovered,0.687,2258.05,0.0,2026-06-10 12:15:00
att_12969,pay_100941,Alternate payment method,2,15,Failed,0.209,0.0,3393.24,
att_12970,pay_100584,OTP reminder,2,15,Recovered,0.641,1096.62,0.0,2026-06-10 06:34:00
